index,symbol,date,open,high,low,close,volume,open_interest,turnover,settle,pre_settle,variety
198,LU2609,20260609,4509,4509,4378,4407.0,10242,17522,45415.635,4434,4545,LU
199,LU2610,20260609,4366,4392,4284,4285.0,1899,2325,8205.121,4320,4443,LU
200,LU2611,20260609,4327,4327,4182,4213.0,504,601,2139.312,4244,4346,LU
201,LU2612,20260609,4198,4251,4137,4137.0,66,161,276.454,4188,4262,LU
202,LU2701,20260609,4107,4148,4066,4118.0,55,83,225.913,4107,4254,LU
203,LU2702,20260609,4098,4104,4023,4080.0,28,40,114.279,4081,4202,LU
204,LU2703,20260609,4098,4103,4053,4053.0,12,74,48.925,4077,4235,LU
205,LU2704,20260609,4050,4050,3866,4005.0,3,22,11.921,3973,4161,LU
206,LU2705,20260609,4048,4048,3988,4010.0,16,30,64.308,4019,4089,LU
207,LU2706,20260609,4008,4009,3967,4000.0,16,12,63.992,3999,4105,LU
196,LU2607,20260610,4665,4693,4545,4571,32253,31216,148743.757,4611,4718,LU
197,LU2608,20260610,4495,4552,4409,4434,17120,31506,76542.611,4470,4561,LU
198,LU2609,20260610,4381,4442,4315,4344,10993,18359,48027.984,4368,4434,LU
199,LU2610,20260610,4256,4328,4212,4237,2764,2191,11747.314,4250,4320,LU
200,LU2611,20260610,4195,4253,4116,4161,558,552,2327.618,4171,4244,LU
201,LU2612,20260610,4115,4134,4045,4073,22,164,89.851,4084,4188,LU
202,LU2701,20260610,4069,4222,4010,4075,142,178,580.721,4089,4107,LU
203,LU2702,20260610,4013,4047,3971,4038,25,50,100.071,4002,4081,LU
204,LU2703,20260610,4001,4032,3983,3992,13,80,52.029,4002,4077,LU
205,LU2704,20260610,3940,4020,3940,4020,9,24,36.006,4000,3973,LU
206,LU2705,20260610,3966,4047,3905,4047,16,37,63.146,3946,4019,LU
207,LU2706,20260610,4029,4037,3993,3993,4,11,16.052,4013,3999,LU
